name,type,start_time,duration,"data","error"
"RX","data",0.000178848,0.000989582,0x44,
"RX","data",0.001220524,0.000989582,0x40,
"RX","data",0.002262194,0.000989582,0x7F,"framing"
"TX","data",0.00822148,0.000989582,0x03,
"TX","data",0.009276434,0.000989582,0x00,
"TX","data",0.010331404,0.000989582,0x00,
"TX","data",0.011386282,0.000989582,0x00,
"TX","data",0.012441558,0.000989582,0x29,
"TX","data",0.013496464,0.000989582,0x01,
"TX","data",0.014551574,0.000989582,0x11,
"TX","data",0.015606744,0.000989582,0x20,
"TX","data",0.016661824,0.000989582,0xFF,
"TX","data",0.017716856,0.000989582,0xFF,
"TX","data",0.018771892,0.000989582,0x11,
"TX","data",0.019826758,0.000989582,0x00,
"TX","data",0.020881736,0.000989582,0x00,
"TX","data",0.021936908,0.000989582,0x01,
"TX","data",0.022991716,0.000989582,0x11,
"TX","data",0.02404678,0.000989582,0x21,
"TX","data",0.02510185,0.000989582,0xFF,
"TX","data",0.026156688,0.000989582,0xFF,
"TX","data",0.027211764,0.000989582,0x11,
"TX","data",0.02826664,0.000989582,0x08,
"TX","data",0.029321654,0.000989582,0x00,
"TX","data",0.03037672,0.000989582,0x01,
"TX","data",0.031431876,0.000989582,0x11,
"TX","data",0.032486892,0.000989582,0x02,
"TX","data",0.033542076,0.000989582,0xFF,
"TX","data",0.034597034,0.000989582,0xFF,
"TX","data",0.035652042,0.000989582,0x10,
"TX","data",0.036706978,0.000989582,0xB6,
"TX","data",0.037762014,0.000989582,0xFF,
"TX","data",0.03881712,0.000989582,0xFF,
"TX","data",0.039872158,0.000989582,0x11,
"TX","data",0.040926956,0.000989582,0x09,
"TX","data",0.04198194,0.000989582,0x00,
"TX","data",0.04303689,0.000989582,0x00,
"TX","data",0.044091974,0.000989582,0x11,
"TX","data",0.045146952,0.000989582,0x41,
"TX","data",0.046201958,0.000989582,0xFF,
"TX","data",0.047256924,0.000989582,0xFF,
"TX","data",0.048311968,0.000989582,0x10,
"TX","data",0.049367076,0.000989582,0x04,
"TX","data",0.05042205,0.000989582,0xFF,
"TX","data",0.051477108,0.000989582,0xFF,
"TX","data",0.052531998,0.000989582,0x11,
"TX","data",0.053587,0.000989582,0x01,
"TX","data",0.054641812,0.000989582,0x00,
"TX","data",0.05569678,0.000989582,0x00,
"TX","data",0.056751882,0.000989582,0xF1,
"TX","data",0.057806898,0.000989582,0xE4,
"RX","data",0.36520828,0.000989582,0x03,
"RX","data",0.366249958,0.000989582,0x00,
"RX","data",0.367291636,0.000989582,0x00,
"RX","data",0.368333318,0.000989582,0x00,
"RX","data",0.36937499,0.000989582,0x06,
"RX","data",0.370416668,0.000989582,0x01,
"RX","data",0.371458348,0.000989582,0xAC,
"RX","data",0.372500018,0.000989582,0x01,
"RX","data",0.373541696,0.000989582,0xAD,
"RX","data",0.374583374,0.000989582,0xF1,
"RX","data",0.375625054,0.000989582,0x50,
"RX","data",0.37666672,0.000989582,0xFD,
"RX","data",0.377708404,0.000989582,0x5A,
"TX","data",0.389915442,0.000989582,0x03,
"TX","data",0.39097445,0.000989582,0x00,
"TX","data",0.392033448,0.000989582,0x00,
"TX","data",0.393088476,0.000989582,0x00,
"TX","data",0.394143552,0.000989582,0x0D,
"TX","data",0.39519878,0.000989582,0x01,
"TX","data",0.396253918,0.000989582,0x01,
"TX","data",0.397308676,0.000989582,0xAC,
"TX","data",0.398363664,0.000989582,0x00,
"TX","data",0.39941861,0.000989582,0x01,
"TX","data",0.40047368,0.000989582,0x01,
"TX","data",0.401528696,0.000989582,0xAD,
"TX","data",0.402583704,0.000989582,0x00,
"TX","data",0.403638774,0.000989582,0x01,
"TX","data",0.404693982,0.000989582,0xF1,
"TX","data",0.40574913,0.000989582,0x50,
"TX","data",0.40680437,0.000989582,0x00,
"TX","data",0.40785935,0.000989582,0x00,
"TX","data",0.408914218,0.000989582,0xFD,
"TX","data",0.409969218,0.000989582,0x50,
"RX","data",0.688254452,0.000989582,0x03,
"RX","data",0.68929614,0.000989582,0x00,
"RX","data",0.690337816,0.000989582,0x00,
"RX","data",0.691379492,0.000989582,0x00,
"RX","data",0.692421162,0.000989582,0x28,
"RX","data",0.693462844,0.000989582,0x01,
"RX","data",0.69450452,0.000989582,0x10,
"RX","data",0.6955462,0.000989582,0x01,
"RX","data",0.696587874,0.000989582,0x11,
"RX","data",0.69762955,0.000989582,0x01,
"RX","data",0.698671228,0.000989582,0x12,
"RX","data",0.699712906,0.000989582,0x01,
"RX","data",0.700754582,0.000989582,0x13,
"RX","data",0.701796254,0.000989582,0x01,
"RX","data",0.702837936,0.000989582,0x14,
"RX","data",0.70387961,0.000989582,0x01,
"RX","data",0.704921286,0.000989582,0x15,
"RX","data",0.705962958,0.000989582,0x01,
"RX","data",0.70700462,0.000989582,0x17,
"RX","data",0.708046318,0.000989582,0x01,
"RX","data",0.709087992,0.000989582,0x1A,
"RX","data",0.710129672,0.000989582,0x01,
"RX","data",0.711171352,0.000989582,0x1D,
"RX","data",0.712213024,0.000989582,0x01,
"RX","data",0.7132547,0.000989582,0x20,
"RX","data",0.714296376,0.000989582,0x01,
"RX","data",0.715338054,0.000989582,0x31,
"RX","data",0.716379712,0.000989582,0x01,
"RX","data",0.71742141,0.000989582,0x43,
"RX","data",0.718463082,0.000989582,0x01,
"RX","data",0.71950476,0.000989582,0x50,
"RX","data",0.72054643,0.000989582,0x01,
"RX","data",0.721588114,0.000989582,0x51,
"RX","data",0.722629796,0.000989582,0x01,
"RX","data",0.723671462,0.000989582,0x53,
"RX","data",0.72471314,0.000989582,0x01,
"RX","data",0.72575482,0.000989582,0x70,
"RX","data",0.726796492,0.000989582,0x01,
"RX","data",0.727838174,0.000989582,0x71,
"RX","data",0.72887985,0.000989582,0x01,
"RX","data",0.729921522,0.000989582,0x93,
"RX","data",0.730963202,0.000989582,0x01,
"RX","data",0.732004878,0.000989582,0x90,
"RX","data",0.733046554,0.000989582,0x10,
"RX","data",0.734088232,0.000989582,0x22,
"RX","data",0.73512988,0.000989582,0xFB,
"RX","data",0.736171582,0.000989582,0x46,
"TX","data",0.757424382,0.000989582,0x03,
"TX","data",0.758479462,0.000989582,0x00,
"TX","data",0.759534536,0.000989582,0x00,
"TX","data",0.760589448,0.000989582,0x00,
"TX","data",0.76164469,0.000989582,0x51,
"TX","data",0.76269971,0.000989582,0x01,
"TX","data",0.763754956,0.000989582,0x01,
"TX","data",0.764810026,0.000989582,0x10,
"TX","data",0.765865082,0.000989582,0x00,
"TX","data",0.766920116,0.000989582,0x01,
"TX","data",0.767975126,0.000989582,0x01,
"TX","data",0.769030126,0.000989582,0x11,
"TX","data",0.770085266,0.000989582,0x00,
"TX","data",0.771140214,0.000989582,0x01,
"TX","data",0.77219534,0.000989582,0x01,
"TX","data",0.773250422,0.000989582,0x12,
"TX","data",0.774305332,0.000989582,0x00,
"TX","data",0.775360418,0.000989582,0x01,
"TX","data",0.776415496,0.000989582,0x01,
"TX","data",0.77747041,0.000989582,0x13,
"TX","data",0.778525436,0.000989582,0x00,
"TX","data",0.779580518,0.000989582,0x01,
"TX","data",0.780635704,0.000989582,0x01,
"TX","data",0.781690526,0.000989582,0x14,
"TX","data",0.782745538,0.000989582,0x00,
"TX","data",0.783800558,0.000989582,0x01,
"TX","data",0.784855534,0.000989582,0x01,
"TX","data",0.785910476,0.000989582,0x15,
"TX","data",0.78696553,0.000989582,0x00,
"TX","data",0.788020624,0.000989582,0x01,
"TX","data",0.789075668,0.000989582,0x01,
"TX","data",0.790130758,0.000989582,0x17,
"TX","data",0.791185938,0.000989582,0x00,
"TX","data",0.79224083,0.000989582,0x01,
"TX","data",0.793296042,0.000989582,0x01,
"TX","data",0.794350884,0.000989582,0x1A,
"TX","data",0.79540577,0.000989582,0x00,
"TX","data",0.796460934,0.000989582,0x01,
"TX","data",0.797516114,0.000989582,0x01,
"TX","data",0.798571138,0.000989582,0x1D,
"TX","data",0.799626062,0.000989582,0x00,
"TX","data",0.800681048,0.000989582,0x01,
"TX","data",0.801736076,0.000989582,0x01,
"TX","data",0.802790946,0.000989582,0x20,
"TX","data",0.80384597,0.000989582,0x00,
"TX","data",0.804901072,0.000989582,0x01,
"TX","data",0.805956014,0.000989582,0x01,
"TX","data",0.807011196,0.000989582,0x31,
"TX","data",0.80806633,0.000989582,0x00,
"TX","data",0.809121432,0.000989582,0x00,
"TX","data",0.810180344,0.000989582,0x01,
"TX","data",0.81123525,0.000989582,0x43,
"TX","data",0.812290238,0.000989582,0x00,
"TX","data",0.813345278,0.000989582,0x00,
"TX","data",0.814400468,0.000989582,0x01,
"TX","data",0.815455624,0.000989582,0x50,
"TX","data",0.81651056,0.000989582,0x00,
"TX","data",0.81756559,0.000989582,0x01,
"TX","data",0.818620568,0.000989582,0x01,
"TX","data",0.819675578,0.000989582,0x51,
"TX","data",0.820730698,0.000989582,0x00,
"TX","data",0.821785922,0.000989582,0x01,
"TX","data",0.822841052,0.000989582,0x01,
"TX","data",0.823896244,0.000989582,0x53,
"TX","data",0.82495123,0.000989582,0x00,
"TX","data",0.826006328,0.000989582,0x01,
"TX","data",0.827061476,0.000989582,0x01,
"TX","data",0.828116556,0.000989582,0x70,
"TX","data",0.829171836,0.000989582,0x00,
"TX","data",0.830238892,0.000989582,0x00,
"TX","data",0.831294136,0.000989582,0x01,
"TX","data",0.832349138,0.000989582,0x71,
"TX","data",0.833404156,0.000989582,0x00,
"TX","data",0.834459212,0.000989582,0x00,
"TX","data",0.835514162,0.000989582,0x01,
"TX","data",0.836569252,0.000989582,0x93,
"TX","data",0.837624222,0.000989582,0x00,
"TX","data",0.838679518,0.000989582,0x00,
"TX","data",0.83973441,0.000989582,0x01,
"TX","data",0.840789504,0.000989582,0x90,
"TX","data",0.841844828,0.000989582,0xFF,
"TX","data",0.842899942,0.000989582,0xFF,
"TX","data",0.843955006,0.000989582,0x10,
"TX","data",0.845010032,0.000989582,0x22,
"TX","data",0.846065122,0.000989582,0xFF,
"TX","data",0.847120116,0.000989582,0xFF,
"TX","data",0.848175202,0.000989582,0xF7,
"TX","data",0.849230126,0.000989582,0x13,
"RX","data",1.047238512,0.000989582,0x03,
"RX","data",1.04828019,0.000989582,0x00,
"RX","data",1.049321858,0.000989582,0x00,
"RX","data",1.050363542,0.000989582,0x00,
"RX","data",1.051405226,0.000989582,0x0E,
"RX","data",1.052446902,0.000989582,0x00,
"RX","data",1.05348856,0.000989582,0x01,
"RX","data",1.054530254,0.000989582,0x52,
"RX","data",1.055571928,0.000989582,0x00,
"RX","data",1.05661361,0.000989582,0xF0,
"RX","data",1.05765528,0.000989582,0x01,
"RX","data",1.05869696,0.000989582,0x52,
"RX","data",1.059738638,0.000989582,0x06,
"RX","data",1.060780314,0.000989582,0x11,
"RX","data",1.061821992,0.000989582,0x4D,
"RX","data",1.062863646,0.000989582,0x10,
"RX","data",1.063905344,0.000989582,0xB5,
"RX","data",1.06494702,0.000989582,0x10,
"RX","data",1.065988692,0.000989582,0x99,
"RX","data",1.067030372,0.000989582,0xFC,
"RX","data",1.068072048,0.000989582,0x86,
"TX","data",1.085843522,0.000989582,0x03,
"TX","data",1.086898738,0.000989582,0x00,
"TX","data",1.087953848,0.000989582,0x00,
"TX","data",1.089008878,0.000989582,0x00,
"TX","data",1.090064004,0.000989582,0x1D,
"TX","data",1.091118844,0.000989582,0x01,
"TX","data",1.09217388,0.000989582,0x00,
"TX","data",1.09322909,0.000989582,0x01,
"TX","data",1.094284208,0.000989582,0x00,
"TX","data",1.09533924,0.000989582,0x01,
"TX","data",1.09639436,0.000989582,0x52,
"TX","data",1.097449336,0.000989582,0x00,
"TX","data",1.09850455,0.000989582,0xFF,
"TX","data",1.09955964,0.000989582,0xFF,
"TX","data",1.100614906,0.000989582,0xF0,
"TX","data",1.101669934,0.000989582,0x01,
"TX","data",1.102725096,0.000989582,0x00,
"TX","data",1.10378031,0.000989582,0x00,
"TX","data",1.104835282,0.000989582,0x52,
"TX","data",1.1058903,0.000989582,0x06,
"TX","data",1.10694528,0.000989582,0xFF,
"TX","data",1.108000488,0.000989582,0xFF,
"TX","data",1.10905556,0.000989582,0x11,
"TX","data",1.11011046,0.000989582,0x4D,
"TX","data",1.111165584,0.000989582,0x00,
"TX","data",1.112220606,0.000989582,0x00,
"TX","data",1.11327573,0.000989582,0x10,
"TX","data",1.114330864,0.000989582,0xB5,
"TX","data",1.115386164,0.000989582,0x00,
"TX","data",1.116441254,0.000989582,0x00,
"TX","data",1.11749624,0.000989582,0x10,
"TX","data",1.11855135,0.000989582,0x99,
"TX","data",1.119606368,0.000989582,0xFF,
"TX","data",1.120661206,0.000989582,0xFF,
"TX","data",1.121716552,0.000989582,0xF6,
"TX","data",1.122771462,0.000989582,0x7B,
"RX","data",1.378201396,0.000989582,0x05,
"RX","data",1.379243082,0.000989582,0x00,
"RX","data",1.380284754,0.000989582,0x00,
"RX","data",1.381326434,0.000989582,0x00,
"RX","data",1.382368112,0.000989582,0x14,
"RX","data",1.383409788,0.000989582,0x52,
"RX","data",1.38445146,0.000989582,0x01,
"RX","data",1.385493142,0.000989582,0x00,
"RX","data",1.386534814,0.000989582,0x00,
"RX","data",1.38757649,0.000989582,0x52,
"RX","data",1.388618168,0.000989582,0x30,
"RX","data",1.389659848,0.000989582,0x00,
"RX","data",1.390701526,0.000989582,0x03,
"RX","data",1.391743202,0.000989582,0x52,
"RX","data",1.392784882,0.000989582,0x31,
"RX","data",1.393826554,0.000989582,0x00,
"RX","data",1.394868226,0.000989582,0x03,
"RX","data",1.395909906,0.000989582,0x52,
"RX","data",1.396951584,0.000989582,0x33,
"RX","data",1.397993262,0.000989582,0x00,
"RX","data",1.399034934,0.000989582,0x00,
"RX","data",1.400076614,0.000989582,0xF2,
"RX","data",1.40111829,0.000989582,0x00,
"RX","data",1.402159966,0.000989582,0x01,
"RX","data",1.403201642,0.000989582,0x00,
"RX","data",1.404243322,0.000989582,0xFD,
"RX","data",1.40528499,0.000989582,0x10,
"TX","data",1.413149038,0.000989582,0x05,
"TX","data",1.414204074,0.000989582,0x00,
"TX","data",1.415259272,0.000989582,0x00,
"TX","data",1.41631421,0.000989582,0x00,
"TX","data",1.417369172,0.000989582,0x01,
"TX","data",1.418428434,0.000989582,0x01,
"TX","data",1.419483688,0.000989582,0xFF,
"TX","data",1.420538656,0.000989582,0xF8,
"RX","data",1.715206002,0.000989582,0x03,
"RX","data",1.716247676,0.000989582,0x00,
"RX","data",1.717289354,0.000989582,0x00,
"RX","data",1.718331032,0.000989582,0x00,
"RX","data",1.719372708,0.000989582,0x28,
"RX","data",1.72041438,0.000989582,0x10,
"RX","data",1.72145606,0.000989582,0x00,
"RX","data",1.722497738,0.000989582,0x10,
"RX","data",1.72353941,0.000989582,0x01,
"RX","data",1.724581102,0.000989582,0x10,
"RX","data",1.725622768,0.000989582,0x02,
"RX","data",1.72666444,0.000989582,0x10,
"RX","data",1.727706124,0.000989582,0x03,
"RX","data",1.728747786,0.000989582,0x10,
"RX","data",1.729789476,0.000989582,0x10,
"RX","data",1.730831152,0.000989582,0x10,
"RX","data",1.731872824,0.000989582,0x11,
"RX","data",1.732914504,0.000989582,0x10,
"RX","data",1.733956186,0.000989582,0x22,
"RX","data",1.734997856,0.000989582,0x10,
"RX","data",1.73603953,0.000989582,0x23,
"RX","data",1.737081214,0.000989582,0x10,
"RX","data",1.738122888,0.000989582,0x30,
"RX","data",1.739164562,0.000989582,0x10,
"RX","data",1.740206252,0.000989582,0x31,
"RX","data",1.741247912,0.000989582,0x10,
"RX","data",1.742289592,0.000989582,0x33,
"RX","data",1.743331268,0.000989582,0x14,
"RX","data",1.744372948,0.000989582,0x00,
"RX","data",1.745414626,0.000989582,0x14,
"RX","data",1.746456298,0.000989582,0x01,
"RX","data",1.74749798,0.000989582,0x14,
"RX","data",1.748539652,0.000989582,0x02,
"RX","data",1.749581326,0.000989582,0x14,
"RX","data",1.750623008,0.000989582,0x03,
"RX","data",1.751664684,0.000989582,0x14,
"RX","data",1.752706352,0.000989582,0x04,
"RX","data",1.75374803,0.000989582,0x14,
"RX","data",1.75478971,0.000989582,0x05,
"RX","data",1.755831388,0.000989582,0x14,
"RX","data",1.756873066,0.000989582,0x06,
"RX","data",1.757914736,0.000989582,0x14,
"RX","data",1.758956414,0.000989582,0x0E,
"RX","data",1.759998094,0.000989582,0x11,
"RX","data",1.761039768,0.000989582,0x16,
"RX","data",1.762081442,0.000989582,0xFD,
"RX","data",1.76312312,0.000989582,0x3A,
"TX","data",1.778572836,0.000989582,0x03,
"TX","data",1.779627666,0.000989582,0x00,
"TX","data",1.780682712,0.000989582,0x00,
"TX","data",1.78173774,0.000989582,0x00,
"TX","data",1.78279237,0.000989582,0x51,
"TX","data",1.78384735,0.000989582,0x01,
"TX","data",1.784902484,0.000989582,0x10,
"TX","data",1.785957474,0.000989582,0x00,
"TX","data",1.787012418,0.000989582,0x00,
"TX","data",1.788067408,0.000989582,0x01,
"TX","data",1.789122342,0.000989582,0x10,
"TX","data",1.790177326,0.000989582,0x01,
"TX","data",1.791232334,0.000989582,0x00,
"TX","data",1.79228738,0.000989582,0x03,
"TX","data",1.79334233,0.000989582,0x10,
"TX","data",1.79439743,0.000989582,0x02,
"TX","data",1.795452744,0.000989582,0xFF,
"TX","data",1.796507766,0.000989582,0xFF,
"TX","data",1.797562782,0.000989582,0x10,
"TX","data",1.798617878,0.000989582,0x03,
"TX","data",1.799672802,0.000989582,0x00,
"TX","data",1.800727878,0.000989582,0x00,
"TX","data",1.801782982,0.000989582,0x10,
"TX","data",1.80283809,0.000989582,0x10,
"TX","data",1.80389294,0.000989582,0xFF,
"TX","data",1.804947818,0.000989582,0xFF,
"TX","data",1.80600275,0.000989582,0x10,
"TX","data",1.807065692,0.000989582,0x11,
"TX","data",1.808120556,0.000989582,0x00,
"TX","data",1.809175522,0.000989582,0x00,
"TX","data",1.810230458,0.000989582,0x10,
"TX","data",1.811285414,0.000989582,0x22,
"TX","data",1.812340344,0.000989582,0xFF,
"TX","data",1.813395412,0.000989582,0xFF,
"TX","data",1.814450334,0.000989582,0x10,
"TX","data",1.815505192,0.000989582,0x23,
"TX","data",1.816560186,0.000989582,0xFF,
"TX","data",1.81761523,0.000989582,0xFF,
"TX","data",1.818670228,0.000989582,0x10,
"TX","data",1.819725254,0.000989582,0x30,
"TX","data",1.820780244,0.000989582,0x00,
"TX","data",1.821835208,0.000989582,0x00,
"TX","data",1.822890396,0.000989582,0x10,
"TX","data",1.823945154,0.000989582,0x31,
"TX","data",1.82500023,0.000989582,0x00,
"TX","data",1.826055458,0.000989582,0x00,
"TX","data",1.827110506,0.000989582,0x10,
"TX","data",1.8281655,0.000989582,0x33,
"TX","data",1.829220502,0.000989582,0x1B,
"TX","data",1.830275488,0.000989582,0x71,
"TX","data",1.8313305,0.000989582,0x14,
"TX","data",1.832385544,0.000989582,0x00,
"TX","data",1.833440644,0.000989582,0x00,
"TX","data",1.8344957,0.000989582,0x00,
"TX","data",1.835550704,0.000989582,0x14,
"TX","data",1.83660563,0.000989582,0x01,
"TX","data",1.837660552,0.000989582,0x00,
"TX","data",1.838715494,0.000989582,0x00,
"TX","data",1.839770542,0.000989582,0x14,
"TX","data",1.840825414,0.000989582,0x02,
"TX","data",1.841880114,0.000989582,0x00,
"TX","data",1.842935166,0.000989582,0x00,
"TX","data",1.84399028,0.000989582,0x14,
"TX","data",1.84504528,0.000989582,0x03,
"TX","data",1.84610015,0.000989582,0x00,
"TX","data",1.847167146,0.000989582,0x00,
"TX","data",1.848222154,0.000989582,0x14,
"TX","data",1.84927708,0.000989582,0x04,
"TX","data",1.850331896,0.000989582,0x00,
"TX","data",1.851386856,0.000989582,0x00,
"TX","data",1.8524418,0.000989582,0x14,
"TX","data",1.853496756,0.000989582,0x05,
"TX","data",1.854551768,0.000989582,0x00,
"TX","data",1.855606616,0.000989582,0x00,
"TX","data",1.856661538,0.000989582,0x14,
"TX","data",1.857716486,0.000989582,0x06,
"TX","data",1.858771402,0.000989582,0x00,
"TX","data",1.859826368,0.000989582,0x00,
"TX","data",1.860881262,0.000989582,0x14,
"TX","data",1.861936248,0.000989582,0x0E,
"TX","data",1.8629913,0.000989582,0x00,
"TX","data",1.86404615,0.000989582,0x00,
"TX","data",1.865101028,0.000989582,0x11,
"TX","data",1.86615603,0.000989582,0x16,
"TX","data",1.86722316,0.000989582,0xFF,
"TX","data",1.868278168,0.000989582,0xFF,
"TX","data",1.869333008,0.000989582,0xF2,
"TX","data",1.870388192,0.000989582,0x8A,
